id,xPos,yPos,zPos,xRot,yRot,zRot,frametime
427,3495.006,731.027,1230.766,93.298,330.604,188.66,6.012
428,6296.043,1140.063,7754.943,139.724,320.71,42.818,15.39
429,8316.347,2454.083,5304.895,166.322,345.435,196.326,18.736
430,6369.682,7066.508,5701.801,239.396,96.324,230.326,11.774
431,1401.436,6216.505,8621.222,304.495,37.522,123.041,16.458
432,8215.249,2050.922,5979.207,285.407,308.927,112.465,12.993
433,2484.925,9732.891,7325.494,193.227,170.149,244.403,26.244
434,5559.904,5354.893,6920.121,78.564,188.968,41.857,18.341
435,7471.753,9122.363,7998.427,235.417,178.18,265.224,19.114
436,6972.945,8659.381,3888.732,68.174,164.19,93.348,32.343
437,4139.625,4205.246,6610.289,291.521,276.047,200.229,12.014
438,184.456,4487.604,4482.483,184.582,262.92,324.409,12.435
439,7504.513,8056.241,8570.872,257.702,216.888,264.504,18.562
440,3169.118,6760.471,3311.509,178.696,108.231,354.907,27.398
441,5314.441,1523.756,5778.592,64.407,134.002,140.093,17.697
442,2838.158,2755.319,2033.007,146.833,30.562,119.633,14.25
443,7544.985,4823.322,9207.038,13.019,300.568,1.936,25.32
444,807.026,2700.674,3864.255,356.699,285.588,354.361,17.53
445,8799.493,8578.532,3919.21,253.18,253.516,327.691,21.127
446,4272.046,6552.25,9261.242,105.906,323.989,321.315,8.204
447,3508.671,9912.408,8486.233,15.853,305.085,218.852,28.335
448,6433.926,5437.592,7566.112,215.525,286.965,241.056,9.782
449,6240.098,9453.692,9098.803,187.801,205.675,6.352,7.717
450,5104.144,5696.048,2239.606,144.48,158.115,295.241,7.804
451,5154.69,1243.051,4874.235,264.309,211.665,165.688,7.69
452,9628.163,3814.12,375.302,102.422,107.856,198.711,15.276
453,2056.598,8232.787,8797.647,248.759,333.706,30.774,31.809
454,693.503,7712.333,1734.2,172.827,97.764,251.71,8.151
455,134.978,7117.013,2757.554,208.416,329.74,321.281,6.019
456,7609.417,4387.963,7365.944,41.009,38.801,237.311,9.76
457,1501.459,9645.672,6895.734,145.441,92.718,303.691,24.882
458,2191.393,991.254,1129.282,165.443,312.937,341.934,11.939
459,8732.147,9100.481,905.387,171.378,305.701,246.655,16.004
460,4026.883,7106.692,9195.039,127.236,154.943,230.805,33.247
461,1131.485,8275.327,5084.37,3.859,108.887,3.334,30.131
462,4513.954,5699.92,8444.286,121.217,25.556,208.568,13.653
463,1148.497,1486.806,6806.338,123.894,271.168,148.868,23.592
464,7647.606,4567.589,8886.144,239.026,207.251,239.27,32.174
465,3973.613,13.72,9274.336,68.871,322.19,183.312,7.633
466,4098.24,7128.174,5980.203,200.569,148.187,236.731,9.125
467,8405.096,6049.666,6125.715,207.838,320.644,1.431,11.535
468,2156.173,4507.051,1592.116,48.974,194.173,51.331,11.848
469,8557.338,7349.586,8621.847,325.968,22.342,193.617,18.258
470,6904.627,1981.435,1051.259,148.707,342.157,344.603,17.027
471,4432.489,9860.359,4193.644,19.691,114.005,90.834,29.006
472,4609.537,6155.325,3351.622,282.475,146.962,69.685,8.504
473,7679.938,9794.995,3689.996,96.626,158.988,350.328,17.757
474,4386.167,344.829,4081.797,198.779,234.189,235.055,14.106
475,1079.081,6327.194,7437.63,191.986,277.246,40.855,29.598
476,746.053,381.799,7600.15,36.575,319.822,47.648,9.125
477,5157.4,9576.567,2083.06,99.02,36.038,12.745,9.584
478,9562.083,6152.286,7817.436,339.252,290.383,71.635,14.019
479,4763.289,9473.471,8763.356,189.094,66.425,164.541,19.17
480,7903.244,1500.941,3094.139,319.333,88.815,76.308,8.992
481,7321.719,5843.707,1224.178,345.051,214.503,58.389,27.534
482,3105.059,1609.786,5096.122,323.653,60.303,202.812,31.731
483,1364.494,7084.012,9726.712,41.443,226.673,333.385,33.557
484,1746.073,5836.575,4358.577,291.041,133.916,63.804,21.388
485,2041.763,2669.991,4751.766,170.812,207.307,32.726,5.583
486,9809.479,2880.934,1282.007,102.213,357.326,299.889,5.285
487,6903.82,1617.236,2063.214,22.474,124.393,173.648,23.193
488,5845.181,2745.194,8235.86,205.669,224.562,270.689,5.027
489,9723.944,4231.056,48.438,101.283,355.715,128.497,26.461
490,5696.543,8031.104,4722.821,149.363,157.042,212.787,28.464
491,1321.19,8224.2,743.948,191.679,98.936,116.041,14.338
492,2216.264,2697.653,6967.721,199.074,108.281,40.096,11.162
493,1105.332,1530.952,2347.31,154.691,294.258,10.697,5.329
494,7404.208,4273.538,2972.269,327.366,301.078,121.081,23.208
495,5918.907,281.343,7262.557,41.102,164.437,187.135,14.892
496,1242.465,6516.157,9803.424,141.179,283.418,155.275,32.334
497,3826.286,6343.517,8233.735,316.884,21.51,294.088,30.95
498,6294.319,9180,5134.19,27.449,275.333,87.156,16.167
499,7318.638,7565.283,2602.172,229.103,247.082,192.048,16.01
500,6065.549,1034.953,5968.384,259.84,115.165,175.87,22.577
501,1361.233,4209.942,3697.499,5.338,307.605,0.066,33.644
502,1008.658,2729.528,8651.218,305.099,96.347,69.24,26.449
503,4706.64,5708.322,2363.343,20.344,64.142,328.523,17.893
504,8722.948,687.067,2540.749,51.327,47.731,151.893,19.96
505,2456.595,2336.799,5316.477,283.638,29.542,205.458,11.907
506,4607.185,4979.613,7540.314,264.532,258.888,340.011,16.249
507,4521.061,6580.122,7595.739,294.06,189.135,322.425,33.075
508,4431.091,3826.244,2123.615,309.706,231.179,83.777,33.005
509,4003.659,9416.699,5179.318,135.901,120.179,269.639,13.727
510,565.559,2777.472,3092.707,124.828,33.211,9.268,17.793
511,8339.876,3014.665,3986.431,102.514,174.174,68.441,13.689
512,77.942,6034.031,4321.68,218.511,200.761,148.588,27.285
513,2392.987,2235.981,2095.949,317.976,242.378,347.248,18.56
514,1439.607,373.526,2923.47,59.762,194.201,359.317,28.449
515,8995.982,1864.648,7870.601,170.458,357.182,13.38,27.79
516,5170.288,3690.081,5094.636,251.205,331.911,155.034,19.126
517,7117.533,8252.359,2914.307,33.031,50.353,141.974,6.257
518,9696.659,6268.491,6997.303,291.15,193.868,218.527,21.84
519,3068.453,8458.046,7840.91,323.295,339.713,37.583,24.928
520,6705.725,5619.768,4426.795,55.03,359.239,60.836,9.932
521,8180.154,3495.092,4713.582,131.143,70.885,164.504,17.293
522,314.865,1853.336,8997.159,211.98,306.056,177.691,13.455
523,80.838,1074.666,8784.874,98.518,220.773,27.68,26.349
524,2155.616,4824.502,3901.655,72.531,264.606,132.32,26.131
525,5852.349,3633.194,8899.423,58.648,340.046,73.197,21.952
526,3348.424,7066.391,3525.791,43.991,239.321,175.562,15.348
527,2413.195,3839.852,4044.52,283.282,353.084,340.153,29.915
528,1868.217,4501.686,7650.615,1.103,140.396,148.577,23.392
529,6351.77,8951.096,674.095,282.637,309.494,275.791,32.325
530,9981.621,2307.001,2810.77,268.668,120.546,314.843,25.992
531,9420.998,4948.889,319.919,342.898,61.463,217.69,12.922
532,8059.965,1961.843,210.436,285.361,336.222,303.542,16.329
533,7460.173,8257.526,4030.137,71.066,165.005,183.759,25.848
534,4682.432,2710.209,6080.638,294.701,133.306,117.574,21.281
535,1709.852,6628.85,327.756,85.916,53.768,137.348,23.243
536,3419.161,4437.947,2441.337,132.593,84.915,194.723,10.828
537,3084.293,8240.796,1445.449,223.286,327.262,320.211,28.615
538,8642.269,6028.531,456.116,230.023,130.425,75.423,7.581
539,350.907,2874.278,8556.193,315.439,95.907,274.913,13.655
540,2685.531,8700.469,4724.717,54.961,275.207,203.249,30.288
541,1636.267,8288.579,4667.168,322.486,232.323,284.1,31.072
542,9265.789,9523.6,4594.953,40.96,2.373,299.1,11.316
543,3183.033,2202.847,9844.362,12.189,23.546,242.624,27.243
544,7539.382,6645.697,6711.677,227.956,82.321,76.496,10.413
545,4825.41,8103.387,8335.875,316.577,339.965,33.672,27.221
546,8457.809,5009.567,4915.578,262.586,322.018,19.674,13.954
547,7524.08,2989.366,1822.653,313.097,332.679,358.826,18.494
548,2236.31,4610.672,7078.308,250.724,333.06,8.038,21.692
549,1069.28,4849.56,7847.768,358.601,112.042,74.509,26.827
550,9948.8,3116.619,3601.992,332.202,80.407,316.26,14.822
551,8216.371,6153.12,6152.113,240.178,205.484,130.913,29.006
552,973.259,8722.248,9955.018,25.471,274.829,50.493,30.825
553,1140.871,8331.361,9291.959,315.975,13.492,40.371,33.174
554,2097.188,4579.082,9537.398,25.162,167.475,258.371,26.303
555,7570.436,6376.305,601.898,100.474,5.297,6.145,12.223
556,2759.659,211.743,4547.55,81.5,8.684,111.368,17.404
557,4591.836,6572.809,5941.764,207.68,189.816,48.236,12.98
558,4955.955,4337.179,1900.846,155.143,262.736,167.433,28.951
559,2956.611,4093.87,7690.69,111.943,230.051,139.35,6.788
560,8147.636,9637.26,3659.552,197.71,269.033,271.397,30.382
561,3769.752,9835.556,4980.496,291.69,132.193,246.178,32.053
562,4154.398,2769.286,9927.977,281.222,211.831,344.21,23.299
563,8379.268,1636.772,78.609,359.611,352.991,37.646,18.124
564,2164.179,9867.016,3706.966,281.396,112.943,354.143,21.201
565,7163.535,7038.598,6426.045,338.248,106.551,4.037,18.18
566,1257.754,8217.079,5413.065,277.731,47.353,287.787,26.219
567,2821.653,3993.606,8513.337,262.264,23.268,266.954,25.808
568,959.482,7024.977,3372.896,161.055,331.162,319.208,32.826
569,4210,3037.848,5627.938,25.425,225.015,244.568,31.744
570,5189.001,8506.575,2905.782,107.404,42.307,251.372,33.632
571,9163.727,7118.08,245.093,76.734,37.862,187.881,29.813
572,9138.324,442.395,6117.514,105.655,185.092,160.969,15.533
573,5864.683,5492.659,3798.798,110.808,290.785,209.604,13.485
574,6445.813,552.844,862.574,34.012,184.775,54.7,10.171
575,7375.3,5086.661,3717.864,151.524,271.425,299.7,5.14
576,2028.02,2347.007,6761.169,150.94,74.1,13.057,7.884
577,8634.352,3485.213,2292.012,331.601,250.921,234.4,15.285
578,3047.103,6200.61,1205.24,10.894,256.702,344.415,8.836
579,6370.02,3021.607,1372.143,156.424,248.64,116.136,10.904
580,5018.27,2964.171,3905.367,354.7,351.694,243.154,11.496
581,2630.024,5745.145,418.771,122.247,70.098,105.844,26.748
582,392.36,5914.417,6729.963,8.711,140.364,33.079,26.692
583,3281.8,5849.405,9321.436,331.466,205.057,340.014,10.976
584,3427.201,5800.926,6666.041,231.146,202.097,280.943,20.146
585,2779.314,1444.868,2579.858,265.612,144.373,47.754,15.472
586,524.43,1351.316,8708.807,47.309,311.329,184.771,5.124
587,3020.046,1200.527,3589.325,333.734,313.978,321.33,13.735
588,7931.886,8954.298,2939.888,281.832,76.806,342.275,11.958
589,1968.894,9260.289,2434.249,265.325,187.687,60.998,9.395
590,7155.643,7697.77,9186.175,265.029,304.014,52.258,29.024
591,1397.928,8217.32,559.455,192.393,278.896,265.826,8.944
592,1777.152,2364.831,486.448,295.41,7.08,165.243,31.167
593,2940.055,2698.516,4610.982,306.934,87.71,241.167,24.378
594,6451.403,3655.166,6421.755,182.721,292.563,262.864,33.969
595,6109.743,7902.654,3705.78,174.609,214.596,215.736,5.901
596,3636.315,9493.819,5632.382,180.711,287.209,250.576,31.835
597,1308.994,2946.562,2100.859,229.64,211.34,153.463,27.212
598,128.417,6062.37,6360.947,36.198,234.936,271.694,14.413
599,1615.742,2537.986,8596.759,71.622,195.901,325.208,27.255
600,6732.588,5355.162,1882.69,38.444,17.728,245.905,12.119
601,554.609,6636.606,6522.771,317.044,250.8,46.964,25.906
602,784.093,2835.864,1641.511,48.736,122.535,175.25,10.481
603,4127.281,2525.882,13.46,142.709,108.657,283.215,9.815
604,3325.569,2540.14,8265.613,8.779,79.644,279.921,9.161
605,1503.184,2581.644,2155.008,132.4,243.464,108.277,31.536
606,3475.423,3005.436,52.457,204.266,80.949,142.603,30.582
607,1065.846,6588.041,7328.421,149.979,193.229,189.787,7.52
608,3622.401,6671.778,5436.599,202.016,354.624,71.203,22.96
609,4429.957,872.925,6059.829,126.322,23.175,244.084,23.311
610,162.727,928.094,8713.947,94.705,302.299,205.063,24.693
611,2987.291,7572.38,7211.409,195.363,21.746,238.435,20.672
612,2279.895,2656.167,6708.391,166.389,66.139,60.847,7.573
613,5548.576,8398.884,5459.752,213.467,207.636,38.986,21.135
614,7600.847,3438.58,9137.609,123.9,202.606,173.654,7.782
615,2403.233,3535.241,1181.151,243.627,287.7,298.369,15.025
616,8743.687,1603.466,9073.457,25.998,177.065,51.416,23.931
617,7311.136,1074.33,302.396,120.49,224.769,100.674,25.999
618,8386.34,3301.559,29.69,107.772,220.832,65.701,29.526
619,7017.903,2742.026,5691.894,339.522,112.921,204.74,9.821
620,8937.514,5513.021,835.392,108.239,220.908,359.329,7.234
621,766.214,1884.095,9437.945,8.488,232.13,28.734,6.969
622,5036.185,1041.447,6312.563,305.244,214.231,73.635,24.501
623,9768.541,4419.25,9662.443,199.128,72.005,97.961,11.395
624,7584.506,8459.58,8910.573,186.951,233.875,343.611,8.464
625,8729.269,563.92,1062.384,231.134,348.849,70.202,31.985
626,7260.058,5060.573,670.718,15.738,123.736,92.265,14.306
627,8505.335,4786.748,4405.227,314.4,113.306,46.189,24.235
628,6121.557,3737.187,888.366,356.687,92.879,202.221,26.72
629,7002.78,8626.957,2854.665,45.666,174.565,218.135,31.143
630,6181.962,5043.638,7677.026,128.224,236.855,169.66,23.181
631,6909.345,3036.734,4320.912,189.036,6.956,242.184,30.979
632,9748.364,2684.26,1259.861,352.089,297.313,273.752,20.627
633,8960.644,4448.015,7806.73,358.083,274.625,329.174,22.069
634,2134.876,6097.976,6167.111,220.356,23.644,260.859,8.421
635,4905.967,6251.166,6730.464,308.279,212.654,353.564,21.406
636,3638.353,1128.282,5588.72,9.175,87.038,160.164,23.638
637,9110.579,6443.795,7130.735,82.052,178.395,213.892,32.823
638,1394.966,7518.761,1905.176,192.326,207.334,212.937,6.019
639,4293.628,6834.816,2364.557,351.313,158.785,215.922,13.543
640,32.433,9628.868,3741.541,194.073,153.361,92.22,29.596
641,9713.992,3244.511,5394.637,206.379,289.922,229.129,23.115
642,5425.863,6324.341,5602.235,167.113,318.747,225.558,8.169
643,729.138,9872.146,6272.127,172.011,344.264,22.597,9.31
644,7612.806,8341.91,9906.997,7.778,270.971,91.419,24.823
645,6603.538,968.426,2254.369,201.041,199.621,216.258,19.536
646,7597.151,2875.996,3377.216,316.184,338.727,204.963,32.128
647,2690.828,7247.3,4887.688,298.484,256.012,334.884,22.256
648,8675.605,2378.116,3675.109,321.374,54.538,222.837,7.151
649,4069.359,8259.309,2591.044,235.164,242.358,40.279,16.411
650,1861.933,6324.775,7160.805,222.39,145.747,65.604,31.303
651,5715.252,8814.65,766.639,282.463,116.182,115.003,26.785
652,3926.004,8863.359,8643.251,331.886,251.273,195.934,14.316
653,504.772,3916.759,2194.685,210.894,21.453,281.737,14.789
654,6820.773,5296.813,4584.113,164.704,130.436,243.494,21.883
655,8431.35,426.139,3901.105,22.466,217.877,87.733,13.569
656,8392.734,2152.461,7268.575,325.122,236.128,177.509,28.922
657,2028.348,8022.012,2992.919,282.038,312.163,300.737,11.456
658,6636.489,8470.271,619.231,229.22,1.569,121.225,27.197
659,6911.955,6632.618,2154.727,127.772,292.591,202.191,26.398
660,2347.513,1010.688,7394.154,230.617,86.147,312.923,29.256
661,8309.215,1908.735,7230.19,166.314,234.166,263.673,29.938
662,9466.661,4892.213,815.21,272.201,162.908,261.193,33.111
663,614.008,8295.896,5862.269,280.901,83.301,173.367,30.501
664,875.15,2520.735,543.085,8.313,229.694,6.722,22.879
665,5504.944,3530.568,8177.213,285.006,52.273,310.614,14.751
666,1741.754,1078.417,4455.846,24.534,244.737,82.413,32.803
667,3905.061,873.603,2584.254,74.418,226.685,129.48,25.157
668,6010.231,6313.167,4789.994,70.001,93.196,212.17,5.135
669,6645.707,2179.278,9417.078,15.197,325.404,29.34,21.09
670,8744.174,8030.075,829.081,101.629,82.245,328.859,26.112
671,1766.218,1901.278,1473.666,63.133,246.293,141.946,27.956
672,2879.379,7185.241,2047.42,147.925,66.337,103.465,7.212
673,4155.424,597.762,3715.78,137.11,281.743,290.718,13.801
674,2733.646,9515.63,7434.017,246.972,300.377,51.935,26.049
675,4040.058,1567.644,8376,224.543,217.55,106.779,6.874
676,9774.154,9971.448,5910.086,62.616,227.125,16.411,28.579
677,1002.636,7757.051,5593.854,334.945,24.137,299.173,30.743
678,8299.5,580.761,4765.027,279.016,300.689,151.687,6.68
679,1077.507,5293.769,7541.94,234.415,330.484,189.991,14.678
680,756.182,9452.229,9425.323,83.974,18.005,170.244,10.015
681,2496.627,8139.412,4279.474,78.977,169.811,266.28,31.102
682,3805.388,6428.606,2278.011,197.27,291.525,152.204,24.424
683,5658.215,1996.769,6037.394,40.934,219.85,213.144,5.42
684,9727.375,8770.404,6038.643,339.713,49.962,344.128,6.331
685,9769.604,9627.077,6370.848,249.208,304.265,201.256,16.471
686,8021.466,2875.553,7213.19,273.983,155.114,173.671,26.817
687,8368.018,9446.983,3491.42,240.376,136.618,97.824,9.222
688,4255.425,2644.661,9472.032,232.794,57.853,286.954,24.145
689,2924.892,7529.752,6032.49,30.445,314.745,160.256,32.073
690,6294.896,3215.187,4495.071,350.814,151.222,329.118,29.452
691,4220.127,1536.224,5284.2,133.182,273.492,246.859,11.732
692,9079.899,5936.685,9893,277.875,172.567,282.149,18.331
693,5567.493,2852.566,8458.23,125.891,339.266,139.61,14.084
694,2670.787,556.674,1629.801,51.991,258.991,153.479,6.958
695,9712.394,8466.143,4155.636,45.915,355.219,209.922,31.792
696,3262.765,618.886,3015.438,196.54,349.804,343.247,8.939
697,3164.055,5982.446,6243.58,242.099,221.262,69.684,6.376
698,3308.474,2088.366,2286.217,80.095,88.35,174.676,32.627
699,9258.661,3897.512,4401.662,157.37,89.169,35.33,11.63
700,2123.563,7990.94,2701.204,271.656,229.71,169.853,30.802
701,6887.885,6540.431,6354.596,299.599,252.019,282.439,18.565
702,3577.501,4743.466,8187.648,359.066,291.256,199.347,7.32
703,3222.661,6544.38,7736.833,298.497,52.765,232.28,5.909
704,4581.345,1871.344,6943.342,134.376,279.431,252.32,26.892
705,1267.852,5682.349,4205.05,131.486,232.221,238.189,12.26
706,2223.606,7463.791,6261.842,6.09,205.302,271.215,26.556
707,8648.624,1358.482,953.409,317.641,187.548,308.353,11.519
708,8358.928,302.671,8272.973,233.729,292.349,112.259,16.546
709,7359.828,9107.395,8937.754,195.323,48.089,302.108,27.955
710,9202.922,1491.053,137.737,208.929,7.379,106.29,15.746
711,4583.858,4988.652,8305.034,227.832,60.27,196.107,24.626
712,7521.669,3859.488,3904.175,137.026,275.876,157.533,15.243
713,9855.331,820.057,4086.155,346.964,102.76,179.045,27.416
714,3801.869,2298.27,984.278,38.195,344.198,25.281,19.719
715,8287.268,8789.247,7558.731,84.05,14.654,90.331,27.107
716,1746.863,5990.202,5659.392,113.826,164.365,73.255,12.31
717,7245.812,4885.247,6379.741,117.022,210.379,335.079,27.38
718,6769.273,4179.438,5084.144,84.43,148.594,82.648,14.19
719,5510.135,924.691,586.941,87.97,21.969,138.734,15.56
720,9952.85,3832.008,9073.704,100.615,125.212,32.782,33.151
721,6063.75,2246.216,2510.594,237.967,153.025,231.143,12.903
722,7698.869,8359.467,1584.851,166.207,255.48,119.599,10.568
723,787.324,3880.449,4012.579,346.27,78.031,5.756,31.473
724,4769.732,235.919,5288.657,35.247,299.302,21.191,30.416
725,1761.7,3512.704,6467.245,143.756,98.268,14.884,6.045
726,8401.803,5657.213,8011.435,253.207,355.218,135.913,21.267
727,9826.992,3028.246,6459.358,339.245,61.788,129.21,22.879
728,8784.077,9846.116,3523.441,189.943,181.037,148.458,17.252
729,4128.886,2982.518,9684.327,114.534,29.036,196.82,25.457
730,2189.76,4994.856,6788.369,72.237,229.35,314.405,16.874
731,8569.22,3152.327,9299.883,63.242,323.543,58.921,7.26
732,1686.747,5456.004,4162.646,117.793,56.815,79.746,6.333
733,3343.57,8172.886,1535.967,54.479,70.712,170.427,21.258
734,2687.981,4838.478,555.045,240.588,101.675,128.876,10.751
735,3451.706,1783.39,8453.096,346.4,217.984,204.062,19.022
736,8389.726,2936.521,6303.749,265.424,189.026,99.893,30.836
737,1453.605,529.426,4653.951,168.287,236.709,84.756,29.349
738,1681.286,7443.643,4432.285,309.89,24.356,78.577,24.381
739,2307.201,4444.87,7584.884,48.649,149.98,266.77,21.478
740,8018.653,5496.838,8115.399,353.207,339.43,183.919,13.541
741,2164.458,3417.892,8917.97,348.294,154.983,151.839,5.718
742,7595.379,9775.079,1628.565,310.929,202.108,147.474,14.413
743,2826.769,2183.371,5233.357,290.162,352.725,254.59,28.721
744,5477.748,39.212,1273.588,85.18,140.499,12.826,11.898
745,5914.475,165.557,9944.624,134.427,113.736,147.678,13.879
746,7148.353,737.599,1477.442,36.751,93.913,185.831,26.646
747,3422.449,527.606,8356.486,321.093,276.036,352.739,15.931
748,2517.019,5035.782,7552.427,101.351,243.741,162.474,15.436
749,7567.325,7863.258,3736.771,193.925,319.799,25.424,23.671
750,6986.62,3140.761,9457.759,317.665,150.354,317.404,14.118
751,4890.974,6281.544,7357.882,36.605,129.638,274.968,28.862
752,7583.733,1081.745,2706.112,271.208,30.493,108.069,20.722
753,867.744,1843.285,4854.156,39.64,302.772,13.86,25.297
754,6266.744,7231.465,7583.354,333.009,316.87,84.892,22.956
